snippet_id,condition,persona,wcag_criterion,expected,predicted,severity,repetition,iteration_count,total_time_seconds,num_tool_calls,num_issues
337477ac8e969c4d134079babf891b0f1fd33eba,persona_llm,elias,2.2.2,passed,failed,serious,0,1,4.11,0,4
337477ac8e969c4d134079babf891b0f1fd33eba,persona_llm,elias,2.2.2,passed,failed,serious,1,1,1.7,0,1
337477ac8e969c4d134079babf891b0f1fd33eba,persona_llm,elias,2.2.2,passed,failed,serious,2,1,4.21,0,4
337477ac8e969c4d134079babf891b0f1fd33eba,persona_agent,elias,2.2.2,passed,failed,serious,0,2,27.32,5,2
337477ac8e969c4d134079babf891b0f1fd33eba,persona_agent,elias,2.2.2,passed,failed,serious,1,2,33.69,6,2
337477ac8e969c4d134079babf891b0f1fd33eba,persona_agent,elias,2.2.2,passed,failed,serious,2,2,25.19,4,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,axe,elias,2.2.2,failed,failed,moderate,0,1,6.48,1,3
8f0a05348afb0a218f3934157dad1b4d1673ea6a,axe,elias,2.2.2,failed,failed,moderate,1,1,6.52,1,3
8f0a05348afb0a218f3934157dad1b4d1673ea6a,axe,elias,2.2.2,failed,failed,moderate,2,1,6.73,1,3
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_llm,elias,2.2.2,failed,failed,serious,0,1,1.86,0,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_llm,elias,2.2.2,failed,failed,serious,1,1,1.74,0,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_llm,elias,2.2.2,failed,failed,serious,2,1,1.43,0,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_agent,elias,2.2.2,failed,failed,critical,0,2,24.13,5,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_agent,elias,2.2.2,failed,failed,critical,1,2,27.07,4,2
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_agent,elias,2.2.2,failed,failed,critical,2,2,28.5,4,2
axe-blink-failed-01,axe,elias,2.2.2,failed,failed,serious,0,1,9.59,1,3
axe-blink-failed-01,axe,elias,2.2.2,failed,failed,serious,1,1,7.8,1,3
axe-blink-failed-01,axe,elias,2.2.2,failed,failed,serious,2,1,7.68,1,3
axe-blink-failed-01,persona_llm,elias,2.2.2,failed,failed,serious,0,1,1.79,0,1
axe-blink-failed-01,persona_llm,elias,2.2.2,failed,failed,serious,1,1,1.41,0,1
axe-blink-failed-01,persona_llm,elias,2.2.2,failed,failed,serious,2,1,1.46,0,1
axe-blink-failed-01,persona_agent,elias,2.2.2,failed,failed,serious,0,2,17.3,4,1
axe-blink-failed-01,persona_agent,elias,2.2.2,failed,failed,serious,1,2,19.36,4,1
axe-blink-failed-01,persona_agent,elias,2.2.2,failed,failed,serious,2,2,371.13,4,1
0d1564a1311c77d8693a9f839e1d752df501d441,axe,elias,2.2.2,inapplicable,failed,moderate,0,1,5.21,1,3
0d1564a1311c77d8693a9f839e1d752df501d441,axe,elias,2.2.2,inapplicable,failed,moderate,1,1,5.09,1,3
0d1564a1311c77d8693a9f839e1d752df501d441,axe,elias,2.2.2,inapplicable,failed,moderate,2,1,5.13,1,3
0d1564a1311c77d8693a9f839e1d752df501d441,persona_llm,elias,2.2.2,inapplicable,inapplicable,N/A,0,1,1.08,0,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_llm,elias,2.2.2,inapplicable,inapplicable,N/A,1,1,1.36,0,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_llm,elias,2.2.2,inapplicable,inapplicable,N/A,2,1,1.24,0,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_agent,elias,2.2.2,inapplicable,passed,N/A,0,2,15.91,4,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_agent,elias,2.2.2,inapplicable,inapplicable,N/A,1,2,10.16,3,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_agent,elias,2.2.2,inapplicable,failed,serious,2,2,16.4,4,1
37668beb45f00408309f73569e36e63dc9327620,axe,elias,2.2.2,inapplicable,failed,moderate,0,1,4.92,1,3
37668beb45f00408309f73569e36e63dc9327620,axe,elias,2.2.2,inapplicable,failed,moderate,1,1,4.87,1,3
37668beb45f00408309f73569e36e63dc9327620,axe,elias,2.2.2,inapplicable,failed,moderate,2,1,4.87,1,3
37668beb45f00408309f73569e36e63dc9327620,persona_llm,elias,2.2.2,inapplicable,inapplicable,N/A,0,1,3.65,0,5
37668beb45f00408309f73569e36e63dc9327620,persona_llm,elias,2.2.2,inapplicable,inapplicable,N/A,1,1,3.08,0,5
37668beb45f00408309f73569e36e63dc9327620,persona_llm,elias,2.2.2,inapplicable,inapplicable,N/A,2,1,3.71,0,5
37668beb45f00408309f73569e36e63dc9327620,persona_agent,elias,2.2.2,inapplicable,inapplicable,N/A,0,2,18.45,4,0
37668beb45f00408309f73569e36e63dc9327620,persona_agent,elias,2.2.2,inapplicable,inapplicable,N/A,1,2,24.63,6,0
37668beb45f00408309f73569e36e63dc9327620,persona_agent,elias,2.2.2,inapplicable,inapplicable,N/A,2,2,18.52,5,1
ha-2-4-8-pass-01-breadcrumb-with-current,axe,elias,2.4.8,passed,passed,N/A,0,1,5.11,1,0
ha-2-4-8-pass-01-breadcrumb-with-current,axe,elias,2.4.8,passed,passed,N/A,1,1,5.08,1,0
ha-2-4-8-pass-01-breadcrumb-with-current,axe,elias,2.4.8,passed,passed,N/A,2,1,5.12,1,0
ha-2-4-8-pass-01-breadcrumb-with-current,persona_llm,elias,2.4.8,passed,inapplicable,N/A,0,1,1.39,0,0
ha-2-4-8-pass-01-breadcrumb-with-current,persona_llm,elias,2.4.8,passed,inapplicable,N/A,1,1,1.13,0,0
ha-2-4-8-pass-01-breadcrumb-with-current,persona_llm,elias,2.4.8,passed,failed,serious,2,1,4.37,0,5
ha-2-4-8-pass-01-breadcrumb-with-current,persona_agent,elias,2.4.8,passed,failed,serious,0,2,13.68,4,1
ha-2-4-8-pass-01-breadcrumb-with-current,persona_agent,elias,2.4.8,passed,failed,serious,1,2,25.15,5,1
ha-2-4-8-pass-01-breadcrumb-with-current,persona_agent,elias,2.4.8,passed,failed,serious,2,2,20.91,5,1
ha-2-4-8-pass-02-current-link-highlighted,axe,elias,2.4.8,passed,passed,N/A,0,1,5.06,1,0
ha-2-4-8-pass-02-current-link-highlighted,axe,elias,2.4.8,passed,passed,N/A,1,1,5.02,1,0
ha-2-4-8-pass-02-current-link-highlighted,axe,elias,2.4.8,passed,passed,N/A,2,1,5.01,1,0
ha-2-4-8-pass-02-current-link-highlighted,persona_llm,elias,2.4.8,passed,failed,serious,0,1,5.28,0,5
ha-2-4-8-pass-02-current-link-highlighted,persona_llm,elias,2.4.8,passed,failed,serious,1,1,4.23,0,5
ha-2-4-8-pass-02-current-link-highlighted,persona_llm,elias,2.4.8,passed,failed,serious,2,1,3.72,0,5
ha-2-4-8-pass-02-current-link-highlighted,persona_agent,elias,2.4.8,passed,failed,serious,0,2,14.23,4,1
ha-2-4-8-pass-02-current-link-highlighted,persona_agent,elias,2.4.8,passed,failed,serious,1,2,16.38,4,1
ha-2-4-8-pass-02-current-link-highlighted,persona_agent,elias,2.4.8,passed,failed,serious,2,2,22.58,5,1
ha-2-4-8-fail-01-deep-page-no-trail,axe,elias,2.4.8,failed,passed,N/A,0,1,5.24,1,0
ha-2-4-8-fail-01-deep-page-no-trail,axe,elias,2.4.8,failed,passed,N/A,1,1,5.12,1,0
ha-2-4-8-fail-01-deep-page-no-trail,axe,elias,2.4.8,failed,passed,N/A,2,1,5.06,1,0
ha-2-4-8-fail-01-deep-page-no-trail,persona_llm,elias,2.4.8,failed,failed,serious,0,1,5.12,0,5
ha-2-4-8-fail-01-deep-page-no-trail,persona_llm,elias,2.4.8,failed,failed,serious,1,1,4.34,0,5
ha-2-4-8-fail-01-deep-page-no-trail,persona_llm,elias,2.4.8,failed,failed,serious,2,1,4.71,0,5
ha-2-4-8-fail-01-deep-page-no-trail,persona_agent,elias,2.4.8,failed,failed,serious,0,2,19.48,5,1
ha-2-4-8-fail-01-deep-page-no-trail,persona_agent,elias,2.4.8,failed,failed,serious,1,2,13.79,4,1
ha-2-4-8-fail-01-deep-page-no-trail,persona_agent,elias,2.4.8,failed,failed,serious,2,2,13.72,4,1
ha-2-4-8-fail-02-breadcrumb-missing-current,axe,elias,2.4.8,failed,passed,N/A,0,1,5.02,1,0
ha-2-4-8-fail-02-breadcrumb-missing-current,axe,elias,2.4.8,failed,passed,N/A,1,1,4.99,1,0
ha-2-4-8-fail-02-breadcrumb-missing-current,axe,elias,2.4.8,failed,passed,N/A,2,1,4.96,1,0
ha-2-4-8-fail-02-breadcrumb-missing-current,persona_llm,elias,2.4.8,failed,failed,serious,0,1,4.46,0,5
ha-2-4-8-fail-02-breadcrumb-missing-current,persona_llm,elias,2.4.8,failed,failed,serious,1,1,3.6,0,5
ha-2-4-8-fail-02-breadcrumb-missing-current,persona_llm,elias,2.4.8,failed,failed,serious,2,1,4.2,0,5
ha-2-4-8-fail-02-breadcrumb-missing-current,persona_agent,elias,2.4.8,failed,failed,serious,0,2,13.75,4,1
ha-2-4-8-fail-02-breadcrumb-missing-current,persona_agent,elias,2.4.8,failed,failed,serious,1,2,13.86,4,1
ha-2-4-8-fail-02-breadcrumb-missing-current,persona_agent,elias,2.4.8,failed,failed,serious,2,2,14.69,4,1
ha-2-4-8-inap-01-homepage,axe,elias,2.4.8,inapplicable,error,N/A,0,1,88.78,1,0
ha-2-4-8-inap-01-homepage,axe,elias,2.4.8,inapplicable,passed,N/A,1,1,7.09,1,0
ha-2-4-8-inap-01-homepage,axe,elias,2.4.8,inapplicable,passed,N/A,2,1,5.97,1,0
ha-2-4-8-inap-01-homepage,persona_llm,elias,2.4.8,inapplicable,failed,serious,0,1,2.6,0,2
ha-2-4-8-inap-01-homepage,persona_llm,elias,2.4.8,inapplicable,failed,serious,1,1,2.72,0,2
ha-2-4-8-inap-01-homepage,persona_llm,elias,2.4.8,inapplicable,failed,serious,2,1,2.28,0,2
ha-2-4-8-inap-01-homepage,persona_agent,elias,2.4.8,inapplicable,failed,serious,0,2,6.71,3,1
ha-2-4-8-inap-01-homepage,persona_agent,elias,2.4.8,inapplicable,failed,critical,1,2,8.36,3,2
ha-2-4-8-inap-01-homepage,persona_agent,elias,2.4.8,inapplicable,failed,serious,2,2,6.6,3,1
ha-2-4-8-inap-02-single-page-app,axe,elias,2.4.8,inapplicable,passed,N/A,0,1,5.64,1,0
ha-2-4-8-inap-02-single-page-app,axe,elias,2.4.8,inapplicable,passed,N/A,1,1,5.79,1,0
ha-2-4-8-inap-02-single-page-app,axe,elias,2.4.8,inapplicable,passed,N/A,2,1,5.65,1,0
ha-2-4-8-inap-02-single-page-app,persona_llm,elias,2.4.8,inapplicable,failed,serious,0,1,4.27,0,5
ha-2-4-8-inap-02-single-page-app,persona_llm,elias,2.4.8,inapplicable,failed,serious,1,1,3.88,0,5
ha-2-4-8-inap-02-single-page-app,persona_llm,elias,2.4.8,inapplicable,failed,serious,2,1,3.65,0,5
ha-2-4-8-inap-02-single-page-app,persona_agent,elias,2.4.8,inapplicable,failed,serious,0,2,14.1,4,1
ha-2-4-8-inap-02-single-page-app,persona_agent,elias,2.4.8,inapplicable,failed,serious,1,2,20.66,5,1
ha-2-4-8-inap-02-single-page-app,persona_agent,elias,2.4.8,inapplicable,failed,serious,2,2,21.5,5,1
1400d13aa5a86dbacf71db631f5de1abfc982094,axe,ian,1.3.1,passed,failed,moderate,0,1,5.44,1,3
1400d13aa5a86dbacf71db631f5de1abfc982094,axe,ian,1.3.1,passed,failed,moderate,1,1,5.55,1,3
1400d13aa5a86dbacf71db631f5de1abfc982094,axe,ian,1.3.1,passed,failed,moderate,2,1,5.53,1,3
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_llm,ian,1.3.1,passed,passed,N/A,0,1,1.15,0,0
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_llm,ian,1.3.1,passed,passed,N/A,1,1,1.2,0,0
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_llm,ian,1.3.1,passed,failed,moderate,2,1,1.75,0,1
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_agent,ian,1.3.1,passed,passed,N/A,0,2,9.5,2,0
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_agent,ian,1.3.1,passed,passed,N/A,1,2,9.0,2,0
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_agent,ian,1.3.1,passed,passed,N/A,2,2,9.6,2,0
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,axe,ian,1.3.1,passed,failed,moderate,0,1,5.48,1,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,axe,ian,1.3.1,passed,failed,moderate,1,1,5.35,1,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,axe,ian,1.3.1,passed,failed,moderate,2,1,5.51,1,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_llm,ian,1.3.1,passed,passed,N/A,0,1,1.19,0,0
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_llm,ian,1.3.1,passed,failed,serious,1,1,2.79,0,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_llm,ian,1.3.1,passed,passed,N/A,2,1,0.99,0,0
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_agent,ian,1.3.1,passed,failed,serious,0,2,11.62,3,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_agent,ian,1.3.1,passed,failed,serious,1,2,12.82,3,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_agent,ian,1.3.1,passed,failed,serious,2,2,12.52,3,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,axe,ian,1.3.1,failed,failed,critical,0,1,5.98,1,5
0763ce51664b522eb3ed2c5479e11f4ed91e871c,axe,ian,1.3.1,failed,failed,critical,1,1,5.74,1,5
0763ce51664b522eb3ed2c5479e11f4ed91e871c,axe,ian,1.3.1,failed,failed,critical,2,1,6.09,1,5
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_llm,ian,1.3.1,failed,failed,serious,0,1,2.0,0,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_llm,ian,1.3.1,failed,failed,serious,1,1,1.41,0,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_llm,ian,1.3.1,failed,failed,serious,2,1,1.89,0,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_agent,ian,1.3.1,failed,passed,N/A,0,2,9.98,3,0
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_agent,ian,1.3.1,failed,failed,serious,1,2,12.05,3,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_agent,ian,1.3.1,failed,passed,N/A,2,2,12.39,3,0
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,axe,ian,1.3.1,failed,failed,critical,0,1,5.47,1,4
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,axe,ian,1.3.1,failed,failed,critical,1,1,5.61,1,4
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,axe,ian,1.3.1,failed,failed,critical,2,1,5.58,1,4
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_llm,ian,1.3.1,failed,failed,serious,0,1,1.73,0,1
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_llm,ian,1.3.1,failed,failed,serious,1,1,1.35,0,1
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_llm,ian,1.3.1,failed,failed,serious,2,1,1.78,0,1
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_agent,ian,1.3.1,failed,failed,serious,0,2,12.18,3,1
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_agent,ian,1.3.1,failed,failed,serious,1,2,11.02,3,1
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_agent,ian,1.3.1,failed,failed,serious,2,2,10.77,3,1
09d9fb1862a6f579a948259a44e1117af595d937,axe,ian,1.3.1,inapplicable,failed,moderate,0,1,5.42,1,3
09d9fb1862a6f579a948259a44e1117af595d937,axe,ian,1.3.1,inapplicable,failed,moderate,1,1,5.31,1,3
09d9fb1862a6f579a948259a44e1117af595d937,axe,ian,1.3.1,inapplicable,failed,moderate,2,1,5.47,1,3
09d9fb1862a6f579a948259a44e1117af595d937,persona_llm,ian,1.3.1,inapplicable,passed,N/A,0,1,1.07,0,0
09d9fb1862a6f579a948259a44e1117af595d937,persona_llm,ian,1.3.1,inapplicable,passed,N/A,1,1,1.02,0,0
09d9fb1862a6f579a948259a44e1117af595d937,persona_llm,ian,1.3.1,inapplicable,passed,N/A,2,1,1.0,0,0
09d9fb1862a6f579a948259a44e1117af595d937,persona_agent,ian,1.3.1,inapplicable,passed,N/A,0,2,9.24,2,0
09d9fb1862a6f579a948259a44e1117af595d937,persona_agent,ian,1.3.1,inapplicable,passed,N/A,1,2,9.46,2,0
09d9fb1862a6f579a948259a44e1117af595d937,persona_agent,ian,1.3.1,inapplicable,passed,N/A,2,2,9.62,2,0
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,axe,ian,1.3.1,inapplicable,failed,moderate,0,1,5.39,1,3
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,axe,ian,1.3.1,inapplicable,failed,moderate,1,1,5.46,1,3
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,axe,ian,1.3.1,inapplicable,failed,moderate,2,1,5.37,1,3
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,persona_llm,ian,1.3.1,inapplicable,passed,N/A,0,1,1.18,0,0
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,persona_llm,ian,1.3.1,inapplicable,passed,N/A,1,1,1.53,0,0
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,persona_llm,ian,1.3.1,inapplicable,passed,N/A,2,1,1.28,0,0
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,persona_agent,ian,1.3.1,inapplicable,passed,N/A,0,2,8.49,2,0
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,persona_agent,ian,1.3.1,inapplicable,passed,N/A,1,2,8.39,2,0
0c53e1a110f5191e74bd97da2c92c79c40d76eb2,persona_agent,ian,1.3.1,inapplicable,passed,N/A,2,2,9.04,2,0
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,axe,ian,2.2.2,passed,failed,moderate,0,1,5.31,1,3
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,axe,ian,2.2.2,passed,failed,moderate,1,1,5.44,1,3
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,axe,ian,2.2.2,passed,failed,moderate,2,1,5.39,1,3
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,persona_llm,ian,2.2.2,passed,failed,serious,0,1,1.42,0,1
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,persona_llm,ian,2.2.2,passed,failed,serious,1,1,1.23,0,1
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,persona_llm,ian,2.2.2,passed,failed,serious,2,1,1.13,0,1
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,persona_agent,ian,2.2.2,passed,passed,N/A,0,2,25.28,5,0
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,persona_agent,ian,2.2.2,passed,passed,N/A,1,2,9.59,2,0
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,persona_agent,ian,2.2.2,passed,passed,N/A,2,2,8.99,2,0
337477ac8e969c4d134079babf891b0f1fd33eba,axe,ian,2.2.2,passed,failed,moderate,0,1,5.33,1,3
337477ac8e969c4d134079babf891b0f1fd33eba,axe,ian,2.2.2,passed,failed,moderate,1,1,5.34,1,3
337477ac8e969c4d134079babf891b0f1fd33eba,axe,ian,2.2.2,passed,failed,moderate,2,1,5.41,1,3
337477ac8e969c4d134079babf891b0f1fd33eba,persona_llm,ian,2.2.2,passed,failed,serious,0,1,1.74,0,1
337477ac8e969c4d134079babf891b0f1fd33eba,persona_llm,ian,2.2.2,passed,failed,serious,1,1,1.47,0,1
337477ac8e969c4d134079babf891b0f1fd33eba,persona_llm,ian,2.2.2,passed,failed,serious,2,1,1.26,0,1
337477ac8e969c4d134079babf891b0f1fd33eba,persona_agent,ian,2.2.2,passed,passed,N/A,0,2,9.38,2,0
337477ac8e969c4d134079babf891b0f1fd33eba,persona_agent,ian,2.2.2,passed,passed,N/A,1,2,9.43,2,0
337477ac8e969c4d134079babf891b0f1fd33eba,persona_agent,ian,2.2.2,passed,passed,N/A,2,2,9.29,2,0
8f0a05348afb0a218f3934157dad1b4d1673ea6a,axe,ian,2.2.2,failed,failed,moderate,0,1,5.33,1,3
8f0a05348afb0a218f3934157dad1b4d1673ea6a,axe,ian,2.2.2,failed,failed,moderate,1,1,5.4,1,3
8f0a05348afb0a218f3934157dad1b4d1673ea6a,axe,ian,2.2.2,failed,failed,moderate,2,1,5.32,1,3
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_llm,ian,2.2.2,failed,failed,serious,0,1,2.31,0,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_llm,ian,2.2.2,failed,failed,serious,1,1,1.41,0,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_llm,ian,2.2.2,failed,failed,serious,2,1,1.52,0,1
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_agent,ian,2.2.2,failed,passed,N/A,0,2,9.02,2,0
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_agent,ian,2.2.2,failed,passed,N/A,1,2,9.23,2,0
8f0a05348afb0a218f3934157dad1b4d1673ea6a,persona_agent,ian,2.2.2,failed,passed,N/A,2,2,8.76,2,0
axe-blink-failed-01,axe,ian,2.2.2,failed,failed,serious,0,1,5.61,1,3
axe-blink-failed-01,axe,ian,2.2.2,failed,failed,serious,1,1,5.51,1,3
axe-blink-failed-01,axe,ian,2.2.2,failed,failed,serious,2,1,5.37,1,3
axe-blink-failed-01,persona_llm,ian,2.2.2,failed,failed,serious,0,1,3.18,0,1
axe-blink-failed-01,persona_llm,ian,2.2.2,failed,failed,serious,1,1,1.66,0,1
axe-blink-failed-01,persona_llm,ian,2.2.2,failed,failed,serious,2,1,1.41,0,1
axe-blink-failed-01,persona_agent,ian,2.2.2,failed,passed,N/A,0,2,7.66,1,0
axe-blink-failed-01,persona_agent,ian,2.2.2,failed,passed,N/A,1,2,7.48,1,0
axe-blink-failed-01,persona_agent,ian,2.2.2,failed,passed,N/A,2,2,7.81,1,0
0d1564a1311c77d8693a9f839e1d752df501d441,axe,ian,2.2.2,inapplicable,failed,moderate,0,1,5.33,1,3
0d1564a1311c77d8693a9f839e1d752df501d441,axe,ian,2.2.2,inapplicable,failed,moderate,1,1,5.34,1,3
0d1564a1311c77d8693a9f839e1d752df501d441,axe,ian,2.2.2,inapplicable,failed,moderate,2,1,5.36,1,3
0d1564a1311c77d8693a9f839e1d752df501d441,persona_llm,ian,2.2.2,inapplicable,failed,serious,0,1,1.42,0,1
0d1564a1311c77d8693a9f839e1d752df501d441,persona_llm,ian,2.2.2,inapplicable,failed,serious,1,1,1.56,0,1
0d1564a1311c77d8693a9f839e1d752df501d441,persona_llm,ian,2.2.2,inapplicable,failed,serious,2,1,1.43,0,1
0d1564a1311c77d8693a9f839e1d752df501d441,persona_agent,ian,2.2.2,inapplicable,passed,N/A,0,2,8.75,2,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_agent,ian,2.2.2,inapplicable,passed,N/A,1,2,8.42,2,0
0d1564a1311c77d8693a9f839e1d752df501d441,persona_agent,ian,2.2.2,inapplicable,passed,N/A,2,2,8.05,2,0
37668beb45f00408309f73569e36e63dc9327620,axe,ian,2.2.2,inapplicable,failed,moderate,0,1,5.25,1,3
37668beb45f00408309f73569e36e63dc9327620,axe,ian,2.2.2,inapplicable,failed,moderate,1,1,5.18,1,3
37668beb45f00408309f73569e36e63dc9327620,axe,ian,2.2.2,inapplicable,failed,moderate,2,1,5.24,1,3
37668beb45f00408309f73569e36e63dc9327620,persona_llm,ian,2.2.2,inapplicable,passed,N/A,0,1,1.02,0,0
37668beb45f00408309f73569e36e63dc9327620,persona_llm,ian,2.2.2,inapplicable,passed,N/A,1,1,0.98,0,0
37668beb45f00408309f73569e36e63dc9327620,persona_llm,ian,2.2.2,inapplicable,passed,N/A,2,1,1.1,0,0
37668beb45f00408309f73569e36e63dc9327620,persona_agent,ian,2.2.2,inapplicable,passed,N/A,0,1,1.23,0,0
37668beb45f00408309f73569e36e63dc9327620,persona_agent,ian,2.2.2,inapplicable,passed,N/A,1,1,1.12,0,0
37668beb45f00408309f73569e36e63dc9327620,persona_agent,ian,2.2.2,inapplicable,passed,N/A,2,1,1.05,0,0
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,axe,ian,2.4.6,passed,failed,serious,0,1,4.34,1,4
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,axe,ian,2.4.6,passed,failed,serious,1,1,4.29,1,4
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,axe,ian,2.4.6,passed,failed,serious,2,1,4.31,1,4
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,persona_llm,ian,2.4.6,passed,failed,moderate,0,1,2.08,0,1
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,persona_llm,ian,2.4.6,passed,failed,moderate,1,1,2.27,0,1
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,persona_llm,ian,2.4.6,passed,failed,moderate,2,1,1.85,0,1
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,persona_agent,ian,2.4.6,passed,passed,N/A,0,2,11.33,2,0
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,persona_agent,ian,2.4.6,passed,passed,N/A,1,2,11.12,2,0
081e784ed9c1c5f96f02cf04c07b7d861cf3f9af,persona_agent,ian,2.4.6,passed,passed,N/A,2,2,11.22,2,0
14ecbd9d655c833f5f9c5ee9563c472faee663c4,axe,ian,2.4.6,passed,failed,serious,0,1,4.34,1,3
14ecbd9d655c833f5f9c5ee9563c472faee663c4,axe,ian,2.4.6,passed,failed,serious,1,1,4.29,1,3
14ecbd9d655c833f5f9c5ee9563c472faee663c4,axe,ian,2.4.6,passed,failed,serious,2,1,4.31,1,3
14ecbd9d655c833f5f9c5ee9563c472faee663c4,persona_llm,ian,2.4.6,passed,failed,moderate,0,1,1.44,0,1
14ecbd9d655c833f5f9c5ee9563c472faee663c4,persona_llm,ian,2.4.6,passed,failed,moderate,1,1,2.77,0,1
14ecbd9d655c833f5f9c5ee9563c472faee663c4,persona_llm,ian,2.4.6,passed,failed,moderate,2,1,1.29,0,1
14ecbd9d655c833f5f9c5ee9563c472faee663c4,persona_agent,ian,2.4.6,passed,passed,N/A,0,2,7.77,2,0
14ecbd9d655c833f5f9c5ee9563c472faee663c4,persona_agent,ian,2.4.6,passed,passed,N/A,1,2,9.73,2,0
14ecbd9d655c833f5f9c5ee9563c472faee663c4,persona_agent,ian,2.4.6,passed,passed,N/A,2,2,8.33,2,0
1e52060759a535934176a5a981446066aad6b31f,axe,ian,2.4.6,failed,failed,serious,0,1,4.31,1,4
1e52060759a535934176a5a981446066aad6b31f,axe,ian,2.4.6,failed,failed,serious,1,1,4.32,1,4
1e52060759a535934176a5a981446066aad6b31f,axe,ian,2.4.6,failed,failed,serious,2,1,4.29,1,4
1e52060759a535934176a5a981446066aad6b31f,persona_llm,ian,2.4.6,failed,failed,moderate,0,1,1.46,0,1
1e52060759a535934176a5a981446066aad6b31f,persona_llm,ian,2.4.6,failed,failed,moderate,1,1,1.39,0,1
1e52060759a535934176a5a981446066aad6b31f,persona_llm,ian,2.4.6,failed,failed,moderate,2,1,1.45,0,1
